create_time,bid,bn,campaign_id,cd,custom_track,de,dl,dt,ed,ev,group_id,id,job_id,md,publisher_id,rl,sr,ts,tz,ua,uid,utm_campaign,utm_content,utm_medium,utm_source,utm_term,v,vp
924538e0-018d-11ed-98e2-99941c79d33f,,Chrome 103,,24,click,UTF-8,http://150.136.2.86/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":83,""publisherId"":0,""userId"":116}",2,,924538e0-018d-11ed-98e2-99941c79d33f,83,true,0,,1920x1080,2022-07-12 02:51:47.143,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-0d5ciljy-l4pdlaxd,,,,,,1,1920x929
66bc9070-0cae-11ed-a60f-4513c5278c77,1,Chrome 103,48,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""188"",""publisherId"":""1""}",2,34,66bc9070-0cae-11ed-a60f-4513c5278c77,188,true,1,,1366x768,2022-07-26 06:44:32.280,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-ed2bi1ov-l61tbbpn,,,,,,1,1366x625
6cefff50-0d61-11ed-b0f6-5a4dbab7b34e,2,Chrome 103,4,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?param1=98&param2=1,CandidatePortal,,1,,6cefff50-0d61-11ed-b0f6-5a4dbab7b34e,98,true,1,,1366x768,2022-07-27 04:06:02.186,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1,1366x625
b6b5c130-fea0-11ec-a968-3d0ecd800420,2,Chrome 103,4,24,,UTF-8,http://150.230.186.232/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?r=&param1=98&param2=1,CandidatePortal,,1,,b6b5c130-fea0-11ec-a968-3d0ecd800420,98,true,1,,1366x768,2022-07-08 09:31:16.881,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1,1366x625
257f58a0-0a69-11ed-8c3b-50b252755376,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/,CandidatePortal,"{""customEvent"":""click"",""jobId"":2,""publisherId"":0}",2,,257f58a0-0a69-11ed-8c3b-50b252755376,2,true,0,,1920x1080,2022-07-23 09:23:43.063,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-j806pz4h-l5xomouh,,,,,,1,1320x944
f0d88b00-0d63-11ed-aca1-65b7d81fcece,0,Chrome 103,222,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/2002f89476e56ae92bfede9a4b96a25753e706dc?param1=1534&param2=1,CandidatePortal,,1,,f0d88b00-0d63-11ed-aca1-65b7d81fcece,1534,true,1,,1366x768,2022-07-27 04:24:01.456,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-5bqarbwn-l633cyss,,,,,,1,1366x625
e46616b0-099b-11ed-8a9d-e726f4cdb50f,,Chrome 103,,30,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job?what=Who%20is%20your%20daddy&where=,CandidatePortal,"{""customEvent"":""click"",""jobId"":270,""publisherId"":0,""userId"":155}",2,,e46616b0-099b-11ed-8a9d-e726f4cdb50f,270,true,0,,1440x900,2022-07-22 08:54:27.351,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-37wlw8bf-l5ugf5ix,,,,,,1,815x797
091602f0-fea1-11ec-b7fd-d7ef1e783071,2,Chrome 103,4,24,,UTF-8,http://150.230.186.232/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?r=&param1=98&param2=1,CandidatePortal,,1,,091602f0-fea1-11ec-b7fd-d7ef1e783071,98,true,1,,1366x768,2022-07-08 09:33:35.106,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1,1366x625
dbdc4a50-0c8e-11ed-bb81-f4f1f5452fc1,0,Chrome 103,222,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/e0f53eb2e2e311bf78cd2be749f7673b1799729d?param1=1531&param2=1,CandidatePortal,,1,,dbdc4a50-0c8e-11ed-bb81-f4f1f5452fc1,1531,true,1,,1366x768,2022-07-26 02:58:44.150,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1,1366x625
2f6ce880-0188-11ed-9a2c-566e981f15d0,,Chrome 103,,24,click,UTF-8,http://150.136.2.86/candidate-portal/job/5,CandidatePortal,"{""customEvent"":""click"",""jobId"":5,""publisherId"":0,""userId"":116}",2,,2f6ce880-0188-11ed-9a2c-566e981f15d0,5,true,0,,1920x1080,2022-07-12 02:13:13.577,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-0d5ciljy-l4pdlaxd,,,,,,1,1455x929
74c21a60-0d61-11ed-9cec-53ce476dd7d1,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/336?jobId=336&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""336"",""publisherId"":""1"",""stayed_alive"":10}",2,,74c21a60-0d61-11ed-9cec-53ce476dd7d1,336,true,1,,1366x768,2022-07-27 04:06:15.323,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1,1366x625
12a892b0-fea1-11ec-99e5-413e01f818d9,,Chrome 103,,24,alive,UTF-8,http://150.230.186.232/candidate-portal/job/98?jobId=98&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""98"",""publisherId"":""1"",""stayed_alive"":10}",2,,12a892b0-fea1-11ec-99e5-413e01f818d9,98,true,1,,1366x768,2022-07-08 09:33:51.137,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1,1366x625
29c83770-0c8e-11ed-a22f-b1e0d0cbb696,0,Chrome 103,48,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/2d90f4b6da958ccf7118bd585e35d2072428190c?param1=273&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""273"",""publisherId"":""1""}",2,,29c83770-0c8e-11ed-a22f-b1e0d0cbb696,273,true,1,,1366x768,2022-07-26 02:53:45.405,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1,1366x625
86583570-0d61-11ed-8d5c-4112cf830cc3,2,Chrome 103,4,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?param1=98&param2=1,CandidatePortal,,1,,86583570-0d61-11ed-8d5c-4112cf830cc3,98,true,1,,1366x768,2022-07-27 04:06:44.807,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1,1366x625
92fdcef0-0b5b-11ed-84e6-8d56488613b6,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/188?jobId=188&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""188"",""publisherId"":""1"",""stayed_alive"":10}",2,,92fdcef0-0b5b-11ed-84e6-8d56488613b6,188,true,1,,1366x768,2022-07-24 14:19:05.227,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-zof0i457-l5ze6uuv,,,,,,1,1366x625
c061ea80-0803-11ed-8877-b20c8f9afc2c,,Chrome 102,,24,interview_scheduled,UTF-8,http://localhost:4200/candidate-portal/confirm-interview?calendarId=26&availableId=36&jobId=7&publisherIds=,CandidatePortal,"{""customEvent"":""interview_scheduled"",""jobId"":""7"",""publisherId"":0,""userId"":39}",2,,c061ea80-0803-11ed-8877-b20c8f9afc2c,7,true,0,,1920x1080,2022-07-20 08:12:51.719,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,865x976
68670710-0b38-11ed-80ea-e8183d5e37e0,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,68670710-0b38-11ed-80ea-e8183d5e37e0,188,true,1,,1366x768,2022-07-24 10:07:21.899,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-84pzfc44-l5z5mcft,,,,,,1,1366x625
281d5b00-0b38-11ed-93b1-37fc1bbd8c5d,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,281d5b00-0b38-11ed-93b1-37fc1bbd8c5d,188,true,1,,1366x768,2022-07-24 10:05:34.019,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-84pzfc44-l5z5mcft,,,,,,1,1366x625
77c08020-0b5a-11ed-a883-3423e6439efc,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/188?jobId=188&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""188"",""publisherId"":""1"",""stayed_alive"":10}",2,,77c08020-0b5a-11ed-a883-3423e6439efc,188,true,1,,1366x768,2022-07-24 14:11:10.269,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-zof0i457-l5ze6uuv,,,,,,1,1366x625
bcd828a0-018e-11ed-af2f-22ce7aa4191d,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":196,""publisherId"":0,""userId"":123}",2,,bcd828a0-018e-11ed-af2f-22ce7aa4191d,196,true,0,http://localhost:4200/candidate-portal/job,1920x1080,2022-07-12 03:00:08.065,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1367x929
ad671970-0d60-11ed-a3de-9bb413dd01a9,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/188?jobId=188&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""188"",""publisherId"":""1"",""stayed_alive"":10}",2,,ad671970-0d60-11ed-a3de-9bb413dd01a9,188,true,1,,1366x768,2022-07-27 04:00:40.849,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1,1366x625
fcd53cf0-0d63-11ed-acf1-cb3afba7aaba,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/1534?jobId=1534&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""1534"",""publisherId"":""1"",""stayed_alive"":10}",2,,fcd53cf0-0d63-11ed-acf1-cb3afba7aaba,1534,true,1,,1366x768,2022-07-27 04:24:21.000,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-5bqarbwn-l633cyss,,,,,,1,1366x625
d916b0b0-fea3-11ec-85e3-29db9d31dc42,2,Chrome 103,4,24,,UTF-8,http://150.230.186.232/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?r=&param1=98&param2=1,CandidatePortal,,1,,d916b0b0-fea3-11ec-85e3-29db9d31dc42,98,true,1,,1366x768,2022-07-08 09:53:43.092,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1,1366x625
f1717f70-0c8e-11ed-baf6-1ac0bc4004ee,0,Chrome 103,222,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/4ea324b2fc44779ed415e2aa4e436b4a301e321c?param1=1532&param2=1,CandidatePortal,,1,,f1717f70-0c8e-11ed-baf6-1ac0bc4004ee,1532,true,1,,1366x768,2022-07-26 02:59:20.361,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1,1366x625
14352530-0c8e-11ed-9142-d8c8289eeed5,0,Chrome 103,151,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/c4e7a8a4ed3df2e76bd1eb80824e1a186ca7f0a1?param1=1103&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1103"",""publisherId"":""1""}",2,28,14352530-0c8e-11ed-9142-d8c8289eeed5,1103,true,1,,1366x768,2022-07-26 02:53:09.203,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1,1366x625
0a7d7d90-0193-11ed-b51f-e985ea347ab1,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":193,""publisherId"":0,""userId"":123}",2,,0a7d7d90-0193-11ed-b51f-e985ea347ab1,193,true,0,http://localhost:4200/candidate-portal/job,1920x1080,2022-07-12 03:30:56.057,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1367x929
4b623a50-08a8-11ed-bc29-f571f7b81251,,Chrome 103,,24,click,UTF-8,http://150.230.186.232/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":243,""publisherId"":0,""userId"":425}",2,,4b623a50-08a8-11ed-bc29-f571f7b81251,243,true,0,,1920x1080,2022-07-21 03:50:42.518,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-4lva4hrh-l5te7l3b,,,,,,1,1920x903
6a3c5670-0cb0-11ed-ba26-296969cee75d,0,Chrome 103,222,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/67efdcf3279f30f33602423a263eba092c7a94f8?param1=1529&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1529"",""publisherId"":""1""}",2,,6a3c5670-0cb0-11ed-ba26-296969cee75d,1529,true,1,,1366x768,2022-07-26 06:58:57.092,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-kntupfok-l61tduvk,,,,,,1,1366x625
9cee7ca0-0bfd-11ed-ad40-47fcd45add1c,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/188?jobId=188&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""188"",""publisherId"":""1"",""stayed_alive"":10}",2,,9cee7ca0-0bfd-11ed-ad40-47fcd45add1c,188,true,1,,1366x768,2022-07-25 09:39:01.045,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x568
69f88580-fea0-11ec-99c5-e8971793b56a,2,Chrome 103,4,24,click,UTF-8,http://150.230.186.232/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?r=&param1=98&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""98"",""publisherId"":""1""}",2,,69f88580-fea0-11ec-99c5-e8971793b56a,98,true,1,,1366x768,2022-07-08 09:29:08.164,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1,1366x625
839f3ad0-0bff-11ed-9513-f2004a985512,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/1533?jobId=1533&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""1533"",""publisherId"":""1"",""stayed_alive"":10}",2,,839f3ad0-0bff-11ed-9513-f2004a985512,1533,true,1,,1366x768,2022-07-25 09:52:36.439,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x625
4eafffc0-0b5b-11ed-a502-4144bfaeae5a,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,4eafffc0-0b5b-11ed-a502-4144bfaeae5a,188,true,1,,1366x768,2022-07-24 14:17:10.778,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-zof0i457-l5ze6uuv,,,,,,1,1366x625
2ed0ada0-0bfe-11ed-b923-389cfc43ceaa,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,2ed0ada0-0bfe-11ed-b923-389cfc43ceaa,188,true,1,,1366x768,2022-07-25 09:43:05.795,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x568
289266c0-0d63-11ed-986e-6cf50ae6d2b3,0,Chrome 103,222,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/e0f53eb2e2e311bf78cd2be749f7673b1799729d?param1=1531&param2=1,CandidatePortal,,1,,289266c0-0d63-11ed-986e-6cf50ae6d2b3,1531,true,1,,1366x768,2022-07-27 04:18:26.500,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-5bqarbwn-l633cyss,,,,,,1,1366x625
2d02a170-0b5b-11ed-8436-f6fbdea57cd6,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,2d02a170-0b5b-11ed-8436-f6fbdea57cd6,188,true,1,,1366x768,2022-07-24 14:16:14.360,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-zof0i457-l5ze6uuv,,,,,,1,1366x625
1ddda450-fea0-11ec-ac4c-b09b7f030ef5,2,Chrome 103,4,24,,UTF-8,http://150.230.186.232/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?r=&param1=98&param2=1,CandidatePortal,,1,,1ddda450-fea0-11ec-ac4c-b09b7f030ef5,98,true,1,,1366x768,2022-07-08 09:27:00.491,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1,1366x625
94613cb0-0d62-11ed-846b-11facfee8485,0,Chrome 103,222,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/67efdcf3279f30f33602423a263eba092c7a94f8?param1=1529&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1529"",""publisherId"":""1""}",2,,94613cb0-0d62-11ed-846b-11facfee8485,1529,true,1,,1366x768,2022-07-27 04:14:17.865,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-5bqarbwn-l633cyss,,,,,,1,1366x625
cc9138f0-0444-11ed-bbf3-8795b889a01d,,Chrome 102,,30,click,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":825,""publisherId"":0,""userId"":97}",2,,cc9138f0-0444-11ed-bbf3-8795b889a01d,825,true,0,http://localhost:4200/candidate-portal/profile,1440x900,2022-07-15 13:48:25.193,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,1440x745
e697f6c0-fda6-11ec-b871-1971e093d89c,0,Chrome 103,48,24,,UTF-8,http://150.230.186.232/candidate-portal/job/52fe1ea5de8f95daf32f506315eaf022fec89350?r=&param1=187&param2=1,CandidatePortal,,1,,e697f6c0-fda6-11ec-b871-1971e093d89c,187,true,1,,1920x1080,2022-07-07 03:42:58.725,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-bekm4s4w-l5aghjrk,,,,,,1,1920x929
902ea960-0b5b-11ed-93cf-e69065446274,1,Chrome 103,48,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""188"",""publisherId"":""1""}",2,34,902ea960-0b5b-11ed-93cf-e69065446274,188,true,1,,1366x768,2022-07-24 14:19:00.496,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-zof0i457-l5ze6uuv,,,,,,1,1366x625
d0dd6f60-fea3-11ec-9261-0749a7ec6af3,2,Chrome 103,4,24,,UTF-8,http://150.230.186.232/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?r=&param1=98&param2=1,CandidatePortal,,1,,d0dd6f60-fea3-11ec-9261-0749a7ec6af3,98,true,1,,1366x768,2022-07-08 09:53:29.310,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1,1366x625
2c6705c0-0cb0-11ed-b624-78f8e806b7e3,0,Chrome 103,48,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/2d90f4b6da958ccf7118bd585e35d2072428190c?param1=273&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""273"",""publisherId"":""1""}",2,,2c6705c0-0cb0-11ed-b624-78f8e806b7e3,273,true,1,,1366x768,2022-07-26 06:57:11.131,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-kntupfok-l61tduvk,,,,,,1,1366x625
12b9a250-fea4-11ec-850e-752d0816ad52,2,Chrome 103,4,24,click,UTF-8,http://150.230.186.232/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?r=&param1=98&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""98"",""publisherId"":""1""}",2,,12b9a250-fea4-11ec-850e-752d0816ad52,98,true,1,,1366x768,2022-07-08 09:55:19.757,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1,1366x625
1bf25320-0292-11ed-8033-160cb56dc08d,,Chrome 103,,30,conversion,UTF-8,http://150.136.2.86/candidate-portal/job/1020,CandidatePortal,"{""customEvent"":""conversion"",""jobId"":""1020"",""publisherId"":0,""userId"":234}",2,,1bf25320-0292-11ed-8033-160cb56dc08d,1020,true,0,,1440x900,2022-07-13 09:56:47.355,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.53 Safari/537.36",1-tqze99b0-l5j4h561,,,,,,1,1440x789
e9072df0-0c8c-11ed-bad4-7dfeb8b32eee,7,Chrome 103,1,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/fb02a29e989f78b931028b80610ad2c9d40a19ac?param1=440&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""440"",""publisherId"":""1""}",2,,e9072df0-0c8c-11ed-bad4-7dfeb8b32eee,440,true,1,,1366x768,2022-07-26 02:44:47.265,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t1rkdv65-l61kprlr,,,,,,1,1366x625
2d588e40-fea5-11ec-b101-d4518875f91d,,Chrome 103,,24,alive,UTF-8,http://150.230.186.232/candidate-portal/job/98?jobId=98&publisherId=2,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""98"",""publisherId"":""2"",""stayed_alive"":10}",2,,2d588e40-fea5-11ec-b101-d4518875f91d,98,true,2,,1366x768,2022-07-08 10:03:13.958,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1,1366x625
33f3b880-0d62-11ed-be9a-97fb35e33cd1,0,Chrome 103,222,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/601800a53111c9bfeef6bd826664a0bff0958d79?param1=1527&param2=1,CandidatePortal,,1,,33f3b880-0d62-11ed-be9a-97fb35e33cd1,1527,true,1,,1366x768,2022-07-27 04:11:36.064,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-tqctomj4-l633a1ky,,,,,,1,1366x625
